"","salt","sugar","water","cereals","oil","flour","fruits","milk","seeds","onion","garlic","chocolate","yeast","egg","vinegar","tomato","cream","rice","corn","cheese","butter","red.meat","white.meat","potato","honey","paprika","mustard","turmeric","ginger","parsley","wine","chili","mushrooms","bread","pasta","fish","seafood","veggies","legumes","pepper","salt","sugar","water","cereals","oil","flour","fruits","milk","seeds","onion","garlic","chocolate","yeast","egg","vinegar","tomato","cream","rice","corn","cheese","butter","red.meat","white.meat","potato","honey","paprika","mustard","turmeric","ginger","parsley","wine","chili","mushrooms","bread","pasta","fish","seafood","veggies","legumes","pepper","is_giallo_zafferano"
"1330",0.171286924604606,0,0.217901585603327,0,0.217954668000181,0.249874260016158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381529157816348,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"1331",0.0951594025581144,0.169724136014969,0.121056436446293,0,0.121085926666767,0.13881903334231,0.175137031215073,0,0,0,0,0,0,0.138222410180778,0,0,0,0,0,0,0.159282474124235,0,0,0,0.301020657729571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1332",0.214108655755757,0,0,0,0,0.312342825020197,0,0,0,0,0,0,0,0.311000422906749,0,0,0,0,0,0,0,0,0,0.575327308473629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1333",0.0951594025581144,0,0,0,0.121085926666767,0.13881903334231,0,0,0,0.185178444052439,0,0,0,0,0,0,0,0,0,0,0,0.230342593659705,0,0.25570102598828,0,0,0,0,0,0,0.270278300870754,0,0,0,0,0,0,0.215903971241332,0,0.126437519564217,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
"1334",0.107054327877879,0,0,0,0.136221667500113,0,0,0,0,0.208325749558994,0,0,0,0,0,0.236617478954365,0,0,0,0,0,0.259135417867168,0,0,0,0,0,0,0,0,0.304063088479598,0,0,0,0,0,0,0.242891967646499,0,0.142242209509744,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
"1335",0.107054327877879,0.190939653016841,0,0,0,0.156171412510099,0,0,0.193705002056855,0,0,0.301689710578579,0,0.155500211453375,0,0,0,0,0,0,0.179192783389764,0,0,0.287663654236815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1336",0.0778576930020936,0.138865202194066,0.0990461752742397,0,0,0.113579209098254,0.143293934630515,0.152154730222763,0,0,0,0,0,0.113091062875182,0,0,0,0,0.250243134688382,0.131271019551966,0.130322024283465,0,0,0,0.246289629051467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1337",0.0951594025581144,0,0.121056436446293,0,0.121085926666767,0,0,0,0.172182224050538,0,0,0,0,0.138222410180778,0,0,0,0.304928292461113,0,0,0,0.230342593659705,0,0,0,0,0,0,0,0,0.270278300870754,0,0,0,0,0,0,0,0.211960643231305,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"1338",0.142739103837172,0,0.181584654669439,0.43367218623261,0.181628890000151,0.208228550013465,0,0,0,0,0,0,0.396431726186841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1339",0.142739103837172,0,0.181584654669439,0.43367218623261,0.181628890000151,0.208228550013465,0,0,0,0,0,0,0.396431726186841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1340",0.107054327877879,0.190939653016841,0.13618849100208,0,0,0.156171412510099,0,0.209212754056299,0,0,0,0,0.297323794640131,0.155500211453375,0,0,0,0,0,0,0.179192783389764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1341",0.214108655755757,0,0.272376982004159,0,0,0,0,0,0,0.416651499117987,0,0,0,0,0,0.473234957908729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1342",0,0.381879306033681,0.272376982004159,0,0,0,0,0,0,0,0,0.603379421157158,0,0,0,0,0,0,0,0.360995303767907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1343",0.0778576930020936,0,0,0,0.0990703036364459,0,0,0.152154730222763,0.140876365132258,0,0,0,0,0.113091062875182,0,0,0,0,0,0.131271019551966,0,0,0,0,0,0,0,0,0,0.210867354467327,0,0,0,0.213978413686995,0,0.301850778307205,0,0,0.173422344461977,0.10344887964345,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1
"1344",0.107054327877879,0.190939653016841,0,0,0.136221667500113,0.156171412510099,0,0,0,0.208325749558994,0,0,0,0,0,0,0,0,0,0,0.179192783389764,0.259135417867168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142242209509744,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"1345",0.0951594025581144,0,0.121056436446293,0,0,0.13881903334231,0,0,0,0.185178444052439,0,0,0,0,0,0,0,0.304928292461113,0,0,0,0,0,0,0,0,0,0,0,0,0.270278300870754,0,0,0,0,0,0,0.215903971241332,0.211960643231305,0.126437519564217,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
"1346",0.428217311511515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.721990607535814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1347",0.0951594025581144,0.169724136014969,0,0.28911479082174,0,0.13881903334231,0.175137031215073,0.185966892494488,0,0,0,0,0.264287817457894,0.138222410180778,0,0,0,0,0,0,0.159282474124235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1348",0.171286924604606,0,0.217901585603327,0.520406623479132,0,0.249874260016158,0,0,0,0,0,0,0.47571807142421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1349",0.085643462302303,0.152751722413472,0,0,0,0.124937130008079,0.157623328093566,0,0,0,0,0.241351768462863,0,0.1244001691627,0.284977128877012,0,0,0,0,0.144398121507163,0.143354226711811,0,0,0,0,0,0,0,0,0,0.243250470783679,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1350",0.171286924604606,0,0.217901585603327,0,0.217954668000181,0,0,0,0,0,0.308163343815634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470752510111388,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1351",0.0951594025581144,0,0,0,0.121085926666767,0.13881903334231,0,0,0,0.185178444052439,0,0,0,0,0,0,0,0,0,0,0.159282474124235,0.230342593659705,0,0,0,0,0,0,0,0,0.270278300870754,0,0,0,0,0,0,0.215903971241332,0,0.126437519564217,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
"1352",0.142739103837172,0.254586204022454,0,0,0,0.208228550013465,0,0,0,0,0,0,0,0.207333615271166,0,0,0,0,0,0,0.238923711186352,0,0,0,0.451530986594356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1353",0.122347803289004,0.218216746304961,0,0,0,0.178481614297256,0,0,0,0,0,0.344788240661233,0,0.177714527375285,0,0,0.314043749029566,0,0,0,0,0,0,0,0.38702655993802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1354",0.0778576930020936,0,0,0,0.0990703036364459,0.113579209098254,0.143293934630515,0,0,0.151509636042905,0.140074247188925,0,0,0,0,0,0,0,0,0,0.130322024283465,0.188462122085213,0,0,0,0,0,0,0,0.210867354467327,0.221136791621526,0,0,0,0,0,0,0,0,0.10344887964345,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
"1355",0.0778576930020936,0,0.0990461752742397,0,0.0990703036364459,0,0.143293934630515,0,0,0,0,0,0,0.113091062875182,0.25907011716092,0,0,0,0,0,0,0,0,0.209209930354047,0,0,0,0,0,0,0.221136791621526,0,0,0,0,0,0,0.176648703742908,0.173422344461977,0.10344887964345,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
"1356",0.0611739016445021,0,0,0,0.0778409528572075,0.0892408071486278,0,0.119550145175028,0.110688572603917,0.119043285462282,0,0,0,0.0888572636876427,0,0.135209987973923,0,0,0,0.103141515362259,0.102395876222722,0.148077381638382,0,0,0,0,0,0,0,0,0.173750336274056,0,0,0,0,0,0,0.138795410083714,0,0.0812812625769968,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
"1357",0.0951594025581144,0.169724136014969,0.121056436446293,0,0.121085926666767,0.13881903334231,0.175137031215073,0,0,0,0,0,0,0,0,0,0,0,0.305852720174689,0,0,0,0.251954890976065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211960643231305,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"1358",0.085643462302303,0.152751722413472,0.108950792801664,0,0.108977334000091,0.124937130008079,0.157623328093566,0,0.154964001645484,0,0,0,0,0.1244001691627,0,0,0,0,0,0,0.143354226711811,0,0,0,0,0,0,0,0,0,0,0,0,0.235376255055694,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1359",0,0.305503444826945,0,0,0,0.249874260016158,0,0,0.309928003290968,0,0,0,0,0.2488003383254,0,0,0,0,0,0,0.286708453423622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1360",0.142739103837172,0.254586204022454,0,0,0,0.208228550013465,0,0,0,0,0,0,0,0.207333615271166,0,0,0,0,0,0,0.238923711186352,0,0,0.38355153898242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1361",0.107054327877879,0,0,0,0,0.156171412510099,0,0.209212754056299,0.193705002056855,0,0,0,0,0.155500211453375,0,0,0,0,0,0.180497651883954,0.179192783389764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142242209509744,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"1362",0.0951594025581144,0.169724136014969,0,0,0.121085926666767,0.13881903334231,0,0.185966892494488,0,0,0,0,0.264287817457894,0.138222410180778,0,0,0,0,0,0.160442357230181,0,0.230342593659705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1363",0,0.190939653016841,0.13618849100208,0,0,0.156171412510099,0,0,0.193705002056855,0,0,0.301689710578579,0,0.155500211453375,0,0,0.27478828040087,0,0,0,0.179192783389764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1364",0,0.509172408044908,0,0,0,0,0,0,0,0,0,0.80450589487621,0,0,0,0,0,0,0,0,0.477847422372704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1365",0.122347803289004,0,0,0,0.155681905714415,0,0,0,0,0.238086570924564,0,0,0,0,0,0.270419975947845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277590820167427,0.272520827011677,0.162562525153994,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"1366",0,0.254586204022454,0,0,0,0.208228550013465,0,0,0.258273336075807,0,0,0.402252947438105,0,0,0,0,0.366384373867827,0,0,0,0.238923711186352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1367",0.0778576930020936,0,0.0990461752742397,0,0.0990703036364459,0,0,0,0.140876365132258,0.151509636042905,0,0,0,0.113091062875182,0,0,0,0.249486784740911,0,0,0,0,0,0,0,0,0,0,0,0,0.221136791621526,0,0,0,0,0,0,0.176648703742908,0.173422344461977,0.10344887964345,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
"1368",0.0611739016445021,0,0,0,0.0778409528572075,0.0892408071486278,0,0.119550145175028,0.110688572603917,0.119043285462282,0.110058337077012,0,0,0.0888572636876427,0,0.135209987973923,0,0,0,0.103141515362259,0.102395876222722,0,0,0,0,0,0,0,0,0.165681492795757,0,0,0,0.168125896468353,0,0,0,0,0,0.0812812625769968,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
"1369",0.0951594025581144,0,0,0,0.121085926666767,0,0.175137031215073,0,0,0,0.171201857675352,0,0,0,0,0.210326647959435,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257726766571178,0.270278300870754,0,0,0,0,0,0.369509251012305,0,0,0.126437519564217,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1
"1370",0.107054327877879,0,0,0,0,0.156171412510099,0,0.209212754056299,0.193705002056855,0,0,0,0,0.155500211453375,0,0,0,0,0,0.180497651883954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242891967646499,0,0.142242209509744,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"1371",0,0.218216746304961,0,0,0,0.178481614297256,0,0.239100290350056,0,0,0,0.344788240661233,0,0.177714527375285,0,0,0,0,0,0.206283030724518,0.204791752445444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1372",0.107054327877879,0,0,0,0,0.156171412510099,0,0,0,0,0,0,0,0,0,0,0.27478828040087,0,0.344084310196525,0,0.179192783389764,0.259135417867168,0,0,0,0,0.440402292276636,0,0,0,0,0,0,0,0,0,0,0,0,0.142242209509744,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"1373",0,0,0.181584654669439,0,0,0,0,0.278950338741732,0.258273336075807,0,0,0,0,0,0,0,0,0,0,0,0,0.345513890489557,0,0,0,0,0,0,0,0.386590149856767,0,0,0,0,0,0.55339309356321,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"1374",0.171286924604606,0.305503444826945,0,0,0,0.249874260016158,0,0,0,0,0,0,0,0.2488003383254,0,0,0,0,0,0,0,0,0,0.460261846778904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1375",0.085643462302303,0,0.108950792801664,0,0.108977334000091,0.124937130008079,0,0,0.154964001645484,0,0,0,0,0.1244001691627,0,0,0,0,0,0,0,0,0.226759401878458,0.230130923389452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190764578908174,0.113793767607795,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1376",0.142739103837172,0.254586204022454,0,0,0,0.208228550013465,0,0,0,0,0,0.402252947438105,0,0.207333615271166,0,0,0,0,0,0,0.238923711186352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1377",0.122347803289004,0.218216746304961,0,0,0,0.178481614297256,0,0.239100290350056,0,0,0,0,0.339798622445864,0.177714527375285,0,0,0,0,0,0,0.204791752445444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1378",0.122347803289004,0,0,0,0.155681905714415,0,0,0,0,0,0,0,0,0,0,0.270419975947845,0.314043749029566,0,0,0,0,0.296154763276763,0,0,0,0,0,0,0,0.331362985591515,0,0,0,0,0,0,0,0,0,0.162562525153994,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"1379",0.085643462302303,0,0.108950792801664,0,0.108977334000091,0,0.157623328093566,0,0.154964001645484,0,0.154081671907817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297649175239749,0,0,0,0.23195408991406,0,0,0,0,0,0,0,0,0.190764578908174,0.113793767607795,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"1380",0.0778576930020936,0,0,0,0.0990703036364459,0.113579209098254,0,0.152154730222763,0.140876365132258,0,0.140074247188925,0,0,0.113091062875182,0,0,0,0,0,0.131271019551966,0.130322024283465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176648703742908,0,0.10344887964345,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"1381",0.085643462302303,0,0,0,0.108977334000091,0,0,0,0,0.166660599647195,0.154081671907817,0,0,0,0,0.189293983163492,0,0,0,0,0,0,0.226759401878458,0,0,0,0,0,0,0.23195408991406,0.243250470783679,0,0,0,0,0,0,0.194313574117199,0,0.113793767607795,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"1382",0.142739103837172,0,0,0,0.181628890000151,0,0.26270554682261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386590149856767,0,0,0,0.392293758426157,0,0,0,0,0,0.189656279346326,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
"1383",0.085643462302303,0.152751722413472,0.108950792801664,0.260203311739566,0,0.124937130008079,0,0.167370203245039,0,0,0,0.241351768462863,0,0.1244001691627,0,0,0.219830624320696,0,0,0,0.143354226711811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1384",0.142739103837172,0.254586204022454,0,0,0,0.208228550013465,0,0,0,0,0,0.402252947438105,0,0.207333615271166,0,0,0,0,0,0,0.238923711186352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1385",0,0.305503444826945,0,0,0,0.249874260016158,0,0,0.309928003290968,0,0,0.482703536925726,0,0.2488003383254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1386",0.0951594025581144,0,0,0,0.121085926666767,0,0.175137031215073,0,0,0,0.171201857675352,0,0,0,0,0.210326647959435,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257726766571178,0.270278300870754,0,0,0,0,0,0.369509251012305,0,0,0.126437519564217,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1
"1387",0,0.305503444826945,0,0,0,0.249874260016158,0,0.334740406490079,0,0,0,0.482703536925726,0,0,0,0,0,0,0.550534896314441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1388",0.0570956415348687,0,0.0726338618677758,0,0.0726515560000603,0.0832914200053859,0,0,0.103309334430323,0.111107066431463,0,0,0,0,0,0.126195988775661,0,0.182956975476668,0,0.0962654143381086,0.0955694844745408,0.138205556195823,0,0,0,0,0,0,0,0,0.162166980522452,0,0,0.156917503370463,0,0,0,0,0.127176385938783,0.0758625117385303,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1
"1389",0.142739103837172,0,0.181584654669439,0.43367218623261,0.181628890000151,0.208228550013465,0,0,0,0,0,0,0.396431726186841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1390",0.214108655755757,0,0.272376982004159,0,0,0,0,0,0,0.416651499117987,0,0,0,0,0,0.473234957908729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1391",0.0778576930020936,0,0,0,0.0990703036364459,0,0,0.152154730222763,0.140876365132258,0,0,0,0,0.113091062875182,0,0,0,0,0,0.131271019551966,0,0,0,0,0,0,0,0,0,0.210867354467327,0,0,0,0.213978413686995,0,0.301850778307205,0,0,0.173422344461977,0.10344887964345,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1
"1392",0.0951594025581144,0,0.121056436446293,0,0,0.13881903334231,0,0,0,0.185178444052439,0,0,0,0,0,0,0,0.304928292461113,0,0,0,0,0,0,0,0,0,0,0,0,0.270278300870754,0,0,0,0,0,0,0.215903971241332,0.211960643231305,0.126437519564217,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
